location,industry,year,employment,business_counts,median_salary,median_salary_decile,uniqueness_score,uniqueness_decile,high_prob_lads_n,future_dev_prediction,business_counts_lq,employment_lq
Powys,manufacture_automotive,2013.0,200,10.0,31062.647435897437,8.0,-0.5922358563327581,3.0,*,Low,1.9941195545966184,0.7694551138797666
Powys,manufacture_automotive,2014.0,200,10.0,31244.085526315786,7.0,-0.755835667781593,2.0,*,Low,1.9116393520447728,0.6629826951862536
Powys,manufacture_automotive,2015.0,200,10.0,33015.0731707317,8.0,-0.7950838608382387,2.0,*,Low,1.7970681439539569,0.5957893159819749
"Rhondda, Cynon, Taff",manufacture_automotive,2011.0,800,5.0,29207.569343065694,7.0,-0.8228729682321998,2.0,*,Medium,1.0749389798570295,2.4568196519890044
"Rhondda, Cynon, Taff",manufacture_automotive,2012.0,100,5.0,30423.028169014084,7.0,-0.7928823000610892,2.0,*,Medium,1.117927537207461,0.40577815243467935
"Rhondda, Cynon, Taff",manufacture_automotive,2013.0,100,5.0,31062.647435897437,8.0,-0.5922358563327581,3.0,*,Medium,1.1836043057301397,0.37373169022948294
"Rhondda, Cynon, Taff",manufacture_automotive,2014.0,100,5.0,31244.085526315786,7.0,-0.755835667781593,2.0,*,Medium,1.1021814897266522,0.29995059927331436
"Rhondda, Cynon, Taff",manufacture_automotive,2015.0,100,10.0,33015.0731707317,8.0,-0.7950838608382387,2.0,*,Medium,1.9884718515940234,0.2470528344950672
Swansea,manufacture_automotive,2011.0,0,5.0,29207.569343065694,7.0,-0.8228729682321998,2.0,*,Low,0.9206304989605412,0.0914423601824017
Swansea,manufacture_automotive,2012.0,0,5.0,30423.028169014084,7.0,-0.7928823000610892,2.0,*,Low,0.963556819092298,0.10391878175723088
Swansea,manufacture_automotive,2013.0,400,5.0,31062.647435897437,8.0,-0.5922358563327581,3.0,*,Low,1.0076472731637167,0.7611401061824509
Swansea,manufacture_automotive,2014.0,200,5.0,31244.085526315786,7.0,-0.755835667781593,2.0,*,Low,0.9452493727210605,0.2865863585256503
Swansea,manufacture_automotive,2015.0,600,5.0,33015.0731707317,8.0,-0.7950838608382387,2.0,*,Low,0.8683507568976485,1.0105885210643901
The Vale of Glamorgan,manufacture_automotive,2011.0,0,0.0,29207.569343065694,7.0,-0.8228729682321998,2.0,*,Low,0.0,0.0
The Vale of Glamorgan,manufacture_automotive,2012.0,0,0.0,30423.028169014084,7.0,-0.7928823000610892,2.0,*,Low,0.0,0.05477295626991964
The Vale of Glamorgan,manufacture_automotive,2013.0,0,0.0,31062.647435897437,8.0,-0.5922358563327581,3.0,*,Low,0.0,0.025840499841353035
The Vale of Glamorgan,manufacture_automotive,2014.0,0,0.0,31244.085526315786,7.0,-0.755835667781593,2.0,*,Low,0.0,0.014826942414890272
The Vale of Glamorgan,manufacture_automotive,2015.0,0,0.0,33015.0731707317,8.0,-0.7950838608382387,2.0,*,Low,0.0,0.004654592945577728
Torfaen,manufacture_automotive,2011.0,1000,0.0,29207.569343065694,7.0,-0.8228729682321998,2.0,*,Low,0.0,5.939662794902283
Torfaen,manufacture_automotive,2012.0,700,0.0,30423.028169014084,7.0,-0.7928823000610892,2.0,*,Low,0.0,4.143067489014503
Torfaen,manufacture_automotive,2013.0,800,0.0,31062.647435897437,8.0,-0.5922358563327581,3.0,*,Low,0.0,4.178973792004415
Torfaen,manufacture_automotive,2014.0,700,0.0,31244.085526315786,7.0,-0.755835667781593,2.0,*,Low,0.0,3.6603357178220475
Torfaen,manufacture_automotive,2015.0,800,0.0,33015.0731707317,8.0,-0.7950838608382387,2.0,*,Low,0.0,4.271074578630234
Wrexham,manufacture_automotive,2011.0,600,5.0,29207.569343065694,7.0,-0.8228729682321998,2.0,*,Low,1.269766375733402,2.4287140566027285
Wrexham,manufacture_automotive,2012.0,600,5.0,30423.028169014084,7.0,-0.7928823000610892,2.0,*,Low,1.3403298206777812,2.4200478439317807
Wrexham,manufacture_automotive,2013.0,800,5.0,31062.647435897437,8.0,-0.5922358563327581,3.0,*,Low,1.4001598839967206,2.8844756646935212
Wrexham,manufacture_automotive,2014.0,700,5.0,31244.085526315786,7.0,-0.755835667781593,2.0,*,Low,1.312715293197188,2.427361801205631
Wrexham,manufacture_automotive,2015.0,800,5.0,33015.0731707317,8.0,-0.7950838608382387,2.0,*,Low,1.2446360848866296,2.5801503725721195
Anglesey,manufacture_casting,2011.0,0,0.0,*,*,-0.8907203123422923,1.0,*,Low,0.0,0.0
Anglesey,manufacture_casting,2012.0,0,0.0,*,*,-0.06647481806356725,4.0,*,Low,0.0,0.0
Anglesey,manufacture_casting,2013.0,0,0.0,*,*,0.2153437509415944,6.0,*,Low,0.0,0.7287321873250128
Anglesey,manufacture_casting,2014.0,0,0.0,*,*,0.15541740090306083,6.0,*,Low,0.0,1.4711090910489228
Anglesey,manufacture_casting,2015.0,0,0.0,*,*,0.02854556432744447,5.0,*,Low,0.0,2.411313797661519
Blaenau Gwent,manufacture_casting,2011.0,0,0.0,*,*,-0.8907203123422923,1.0,*,Low,0.0,0.0
Blaenau Gwent,manufacture_casting,2012.0,0,0.0,*,*,-0.06647481806356725,4.0,*,Low,0.0,0.0
Blaenau Gwent,manufacture_casting,2013.0,0,0.0,*,*,0.2153437509415944,6.0,*,Low,0.0,0.0
Blaenau Gwent,manufacture_casting,2014.0,0,0.0,*,*,0.15541740090306083,6.0,*,Low,0.0,0.0
Blaenau Gwent,manufacture_casting,2015.0,0,0.0,*,*,0.02854556432744447,5.0,*,Low,0.0,0.0
Bridgend,manufacture_casting,2011.0,0,0.0,*,*,-0.8907203123422923,1.0,*,Low,0.0,0.07694561921626379
Bridgend,manufacture_casting,2012.0,0,0.0,*,*,-0.06647481806356725,4.0,*,Low,0.0,0.0758982260756562
Bridgend,manufacture_casting,2013.0,0,0.0,*,*,0.2153437509415944,6.0,*,Low,0.0,0.08010550419554856
Bridgend,manufacture_casting,2014.0,0,0.0,*,*,0.15541740090306083,6.0,*,Low,0.0,0.1254211958997439
Bridgend,manufacture_casting,2015.0,0,0.0,*,*,0.02854556432744447,5.0,*,Low,0.0,0.14138737373744595
Caerphilly,manufacture_casting,2011.0,0,0.0,*,*,-0.8907203123422923,1.0,*,Low,0.0,0.210548350611953
Caerphilly,manufacture_casting,2012.0,0,0.0,*,*,-0.06647481806356725,4.0,*,Low,0.0,0.04120455165626924
Caerphilly,manufacture_casting,2013.0,0,0.0,*,*,0.2153437509415944,6.0,*,Low,0.0,0.0
Caerphilly,manufacture_casting,2014.0,0,0.0,*,*,0.15541740090306083,6.0,*,Low,0.0,0.0
Caerphilly,manufacture_casting,2015.0,0,0.0,*,*,0.02854556432744447,5.0,*,Low,0.0,0.0
Cardiff,manufacture_casting,2011.0,0,0.0,*,*,-0.8907203123422923,1.0,*,Low,0.0,0.02237147943695645
Cardiff,manufacture_casting,2012.0,0,0.0,*,*,-0.06647481806356725,4.0,*,Low,0.0,0.0
Cardiff,manufacture_casting,2013.0,0,0.0,*,*,0.2153437509415944,6.0,*,Low,0.0,0.0
Cardiff,manufacture_casting,2014.0,0,0.0,*,*,0.15541740090306083,6.0,*,Low,0.0,0.0
Cardiff,manufacture_casting,2015.0,0,0.0,*,*,0.02854556432744447,5.0,*,Low,0.0,0.0
Carmarthenshire,manufacture_casting,2011.0,0,0.0,*,*,-0.8907203123422923,1.0,*,Low,0.0,0.1396862290432315
Carmarthenshire,manufacture_casting,2012.0,0,0.0,*,*,-0.06647481806356725,4.0,*,Low,0.0,0.26707271608933264
Carmarthenshire,manufacture_casting,2013.0,0,0.0,*,*,0.2153437509415944,6.0,*,Low,0.0,0.27162116570889216
Carmarthenshire,manufacture_casting,2014.0,0,0.0,*,*,0.15541740090306083,6.0,*,Low,0.0,0.22217798579982226
Carmarthenshire,manufacture_casting,2015.0,0,0.0,*,*,0.02854556432744447,5.0,*,Low,0.0,0.17182973824820544
Ceredigion,manufacture_casting,2011.0,0,0.0,*,*,-0.8907203123422923,1.0,*,Low,0.0,0.0
Ceredigion,manufacture_casting,2012.0,0,0.0,*,*,-0.06647481806356725,4.0,*,Low,0.0,0.0
Ceredigion,manufacture_casting,2013.0,0,0.0,*,*,0.2153437509415944,6.0,*,Low,0.0,0.0
Ceredigion,manufacture_casting,2014.0,0,0.0,*,*,0.15541740090306083,6.0,*,Low,0.0,0.0
Ceredigion,manufacture_casting,2015.0,0,0.0,*,*,0.02854556432744447,5.0,*,Low,0.0,0.0
Conwy,manufacture_casting,2011.0,0,0.0,*,*,-0.8907203123422923,1.0,*,Low,0.0,0.0
Conwy,manufacture_casting,2012.0,0,0.0,*,*,-0.06647481806356725,4.0,*,Low,0.0,0.0
Conwy,manufacture_casting,2013.0,0,0.0,*,*,0.2153437509415944,6.0,*,Low,0.0,0.0
Conwy,manufacture_casting,2014.0,0,0.0,*,*,0.15541740090306083,6.0,*,Low,0.0,0.0
Conwy,manufacture_casting,2015.0,0,0.0,*,*,0.02854556432744447,5.0,*,Low,0.0,0.0
Denbighshire,manufacture_casting,2011.0,0,0.0,*,*,-0.8907203123422923,1.0,*,Low,0.0,0.0
Denbighshire,manufacture_casting,2012.0,0,0.0,*,*,-0.06647481806356725,4.0,*,Low,0.0,0.0
Denbighshire,manufacture_casting,2013.0,0,0.0,*,*,0.2153437509415944,6.0,*,Low,0.0,0.0
Denbighshire,manufacture_casting,2014.0,0,0.0,*,*,0.15541740090306083,6.0,*,Low,0.0,0.0
Denbighshire,manufacture_casting,2015.0,0,0.0,*,*,0.02854556432744447,5.0,*,Low,0.0,0.0
Flintshire,manufacture_casting,2011.0,0,0.0,*,*,-0.8907203123422923,1.0,*,Low,0.0,0.6554419160650375
Flintshire,manufacture_casting,2012.0,0,0.0,*,*,-0.06647481806356725,4.0,*,Low,0.0,0.5766462849204539
Flintshire,manufacture_casting,2013.0,0,0.0,*,*,0.2153437509415944,6.0,*,Low,0.0,0.5464474887485133
Flintshire,manufacture_casting,2014.0,0,0.0,*,*,0.15541740090306083,6.0,*,Low,0.0,1.1679140477499146
Flintshire,manufacture_casting,2015.0,0,0.0,*,*,0.02854556432744447,5.0,*,Low,0.0,1.4484936923241132
Gwynedd,manufacture_casting,2011.0,0,0.0,*,*,-0.8907203123422923,1.0,*,Low,0.0,0.0
Gwynedd,manufacture_casting,2012.0,0,0.0,*,*,-0.06647481806356725,4.0,*,Low,0.0,0.0
Gwynedd,manufacture_casting,2013.0,0,0.0,*,*,0.2153437509415944,6.0,*,Low,0.0,0.0
Gwynedd,manufacture_casting,2014.0,0,0.0,*,*,0.15541740090306083,6.0,*,Low,0.0,0.0
Gwynedd,manufacture_casting,2015.0,0,0.0,*,*,0.02854556432744447,5.0,*,Low,0.0,0.0
Merthyr Tydfil,manufacture_casting,2011.0,0,0.0,*,*,-0.8907203123422923,1.0,*,Low,0.0,0.2748659850666539
Merthyr Tydfil,manufacture_casting,2012.0,0,0.0,*,*,-0.06647481806356725,4.0,*,Low,0.0,0.18413425055594576
Merthyr Tydfil,manufacture_casting,2013.0,0,0.0,*,*,0.2153437509415944,6.0,*,Low,0.0,4.112705983612662
Merthyr Tydfil,manufacture_casting,2014.0,0,0.0,*,*,0.15541740090306083,6.0,*,Low,0.0,0.4285574110733459
Merthyr Tydfil,manufacture_casting,2015.0,0,0.0,*,*,0.02854556432744447,5.0,*,Low,0.0,0.6298742427174107
Monmouthshire,manufacture_casting,2011.0,0,0.0,*,*,-0.8907203123422923,1.0,*,Low,0.0,0.1280722765028178
Monmouthshire,manufacture_casting,2012.0,0,0.0,*,*,-0.06647481806356725,4.0,*,Low,0.0,0.0
Monmouthshire,manufacture_casting,2013.0,0,0.0,*,*,0.2153437509415944,6.0,*,Low,0.0,0.0
Monmouthshire,manufacture_casting,2014.0,0,0.0,*,*,0.15541740090306083,6.0,*,Low,0.0,0.0
Monmouthshire,manufacture_casting,2015.0,0,0.0,*,*,0.02854556432744447,5.0,*,Low,0.0,0.0
Neath Port Talbot,manufacture_casting,2011.0,0,0.0,*,*,-0.8907203123422923,1.0,*,Low,0.0,1.0771386889811738
Neath Port Talbot,manufacture_casting,2012.0,0,0.0,*,*,-0.06647481806356725,4.0,*,Low,0.0,1.5885886003343277
Neath Port Talbot,manufacture_casting,2013.0,0,0.0,*,*,0.2153437509415944,6.0,*,Low,0.0,1.7571820376757985
Neath Port Talbot,manufacture_casting,2014.0,0,0.0,*,*,0.15541740090306083,6.0,*,Low,0.0,2.2576898101641407
Neath Port Talbot,manufacture_casting,2015.0,100,0.0,*,*,0.02854556432744447,5.0,*,Low,0.0,8.60082177571551
Newport,manufacture_casting,2011.0,0,0.0,*,*,-0.8907203123422923,1.0,*,Low,0.0,0.0
Newport,manufacture_casting,2012.0,0,0.0,*,*,-0.06647481806356725,4.0,*,Low,0.0,0.0
Newport,manufacture_casting,2013.0,0,0.0,*,*,0.2153437509415944,6.0,*,Low,0.0,0.0
Newport,manufacture_casting,2014.0,0,0.0,*,*,0.15541740090306083,6.0,*,Low,0.0,0.0
Newport,manufacture_casting,2015.0,0,0.0,*,*,0.02854556432744447,5.0,*,Low,0.0,0.0
Pembrokeshire,manufacture_casting,2011.0,0,0.0,*,*,-0.8907203123422923,1.0,*,Low,0.0,1.136267524475527
Pembrokeshire,manufacture_casting,2012.0,0,0.0,*,*,-0.06647481806356725,4.0,*,Low,0.0,1.1090917580097075
Pembrokeshire,manufacture_casting,2013.0,0,0.0,*,*,0.2153437509415944,6.0,*,Low,0.0,1.794672301632764
Pembrokeshire,manufacture_casting,2014.0,0,0.0,*,*,0.15541740090306083,6.0,*,Low,0.0,1.1322285559913334
Pembrokeshire,manufacture_casting,2015.0,0,0.0,*,*,0.02854556432744447,5.0,*,Low,0.0,0.879967951734832
Powys,manufacture_casting,2011.0,100,5.0,*,*,-0.8907203123422923,1.0,*,Low,13.54628264637329,3.369248606870229
Powys,manufacture_casting,2012.0,100,0.0,*,*,-0.06647481806356725,4.0,*,Low,0.0,3.5893542264747134
Powys,manufacture_casting,2013.0,100,0.0,*,*,0.2153437509415944,6.0,*,Low,0.0,3.743470928272579
Powys,manufacture_casting,2014.0,100,0.0,*,*,0.15541740090306083,6.0,*,Low,0.0,5.490597765514822
Powys,manufacture_casting,2015.0,100,0.0,*,*,0.02854556432744447,5.0,*,Low,0.0,6.623130362406108
"Rhondda, Cynon, Taff",manufacture_casting,2011.0,0,0.0,*,*,-0.8907203123422923,1.0,*,Low,0.0,0.0
"Rhondda, Cynon, Taff",manufacture_casting,2012.0,0,0.0,*,*,-0.06647481806356725,4.0,*,Low,0.0,0.0
"Rhondda, Cynon, Taff",manufacture_casting,2013.0,0,0.0,*,*,0.2153437509415944,6.0,*,Low,0.0,0.0
"Rhondda, Cynon, Taff",manufacture_casting,2014.0,0,0.0,*,*,0.15541740090306083,6.0,*,Low,0.0,0.0
"Rhondda, Cynon, Taff",manufacture_casting,2015.0,0,0.0,*,*,0.02854556432744447,5.0,*,Low,0.0,0.0
Swansea,manufacture_casting,2011.0,0,0.0,*,*,-0.8907203123422923,1.0,*,Low,0.0,0.10507954289593162
Swansea,manufacture_casting,2012.0,0,0.0,*,*,-0.06647481806356725,4.0,*,Low,0.0,0.08423466414270513
Swansea,manufacture_casting,2013.0,0,0.0,*,*,0.2153437509415944,6.0,*,Low,0.0,0.1063562540191943
Swansea,manufacture_casting,2014.0,0,0.0,*,*,0.15541740090306083,6.0,*,Low,0.0,0.206329847237053
Swansea,manufacture_casting,2015.0,0,0.0,*,*,0.02854556432744447,5.0,*,Low,0.0,0.26425999527977556
The Vale of Glamorgan,manufacture_casting,2011.0,0,0.0,*,*,-0.8907203123422923,1.0,*,Low,0.0,0.0
The Vale of Glamorgan,manufacture_casting,2012.0,0,0.0,*,*,-0.06647481806356725,4.0,*,Low,0.0,0.0
The Vale of Glamorgan,manufacture_casting,2013.0,0,0.0,*,*,0.2153437509415944,6.0,*,Low,0.0,0.0
The Vale of Glamorgan,manufacture_casting,2014.0,0,0.0,*,*,0.15541740090306083,6.0,*,Low,0.0,0.0
The Vale of Glamorgan,manufacture_casting,2015.0,0,0.0,*,*,0.02854556432744447,5.0,*,Low,0.0,0.0
Torfaen,manufacture_casting,2011.0,0,0.0,*,*,-0.8907203123422923,1.0,*,Low,0.0,0.0
Torfaen,manufacture_casting,2012.0,0,0.0,*,*,-0.06647481806356725,4.0,*,Low,0.0,0.0
Torfaen,manufacture_casting,2013.0,0,0.0,*,*,0.2153437509415944,6.0,*,Low,0.0,0.0
Torfaen,manufacture_casting,2014.0,0,0.0,*,*,0.15541740090306083,6.0,*,Low,0.0,0.0
Torfaen,manufacture_casting,2015.0,0,0.0,*,*,0.02854556432744447,5.0,*,Low,0.0,0.0
Wrexham,manufacture_casting,2011.0,200,0.0,*,*,-0.8907203123422923,1.0,*,Low,0.0,8.753167418056405
Wrexham,manufacture_casting,2012.0,300,0.0,*,*,-0.06647481806356725,4.0,*,Low,0.0,10.13569350291847
Wrexham,manufacture_casting,2013.0,300,0.0,*,*,0.2153437509415944,6.0,*,Low,0.0,12.05551747050241
Wrexham,manufacture_casting,2014.0,0,0.0,*,*,0.15541740090306083,6.0,*,Low,0.0,0.0
Wrexham,manufacture_casting,2015.0,0,0.0,*,*,0.02854556432744447,5.0,*,Low,0.0,0.0
Anglesey,manufacture_chemical,2011.0,0,0.0,29803.333333333336,8.0,-0.3528965011327511,3.0,*,Low,0.0,0.0
Anglesey,manufacture_chemical,2012.0,0,0.0,30215.204545454544,7.0,-0.23778988585621283,4.0,*,Low,0.0,0.0
Anglesey,manufacture_chemical,2013.0,0,0.0,29006.754716981133,6.0,-0.16368835907602344,4.0,*,Low,0.0,0.0
Anglesey,manufacture_chemical,2014.0,0,0.0,29849.368421052633,7.0,-0.263195071516923,4.0,*,Low,0.0,0.0
Anglesey,manufacture_chemical,2015.0,0,0.0,29921.2340425532,7.0,-0.21892741868075818,4.0,*,Low,0.0,0.0
Blaenau Gwent,manufacture_chemical,2011.0,0,0.0,29803.333333333336,8.0,-0.3528965011327511,3.0,*,Low,0.0,0.3860357976508979
Blaenau Gwent,manufacture_chemical,2012.0,0,0.0,30215.204545454544,7.0,-0.23778988585621283,4.0,*,Low,0.0,0.37630580109677697
Blaenau Gwent,manufacture_chemical,2013.0,0,0.0,29006.754716981133,6.0,-0.16368835907602344,4.0,*,Low,0.0,0.4539398740366467
Blaenau Gwent,manufacture_chemical,2014.0,0,0.0,29849.368421052633,7.0,-0.263195071516923,4.0,*,Low,0.0,0.5028244164391112
Blaenau Gwent,manufacture_chemical,2015.0,0,5.0,29921.2340425532,7.0,-0.21892741868075818,4.0,*,Low,2.2706198845904733,0.5775250153528055
Bridgend,manufacture_chemical,2011.0,400,5.0,29803.333333333336,8.0,-0.3528965011327511,3.0,*,Low,1.2810315391372127,2.8825537713860965
Bridgend,manufacture_chemical,2012.0,500,10.0,30215.204545454544,7.0,-0.23778988585621283,4.0,*,Low,2.7270316618113704,3.677669134540566
Bridgend,manufacture_chemical,2013.0,500,5.0,29006.754716981133,6.0,-0.16368835907602344,4.0,*,Low,1.373823547568118,3.9078357050740844
Bridgend,manufacture_chemical,2014.0,600,5.0,29849.368421052633,7.0,-0.263195071516923,4.0,*,Low,1.3673771709525662,4.093501608506979
Bridgend,manufacture_chemical,2015.0,400,5.0,29921.2340425532,7.0,-0.21892741868075818,4.0,*,Low,1.3072618714669515,2.6385796265154946
Caerphilly,manufacture_chemical,2011.0,100,0.0,29803.333333333336,8.0,-0.3528965011327511,3.0,*,Low,0.0,0.7177013399178478
Caerphilly,manufacture_chemical,2012.0,100,0.0,30215.204545454544,7.0,-0.23778988585621283,4.0,*,Low,0.0,0.8187127243322899
Caerphilly,manufacture_chemical,2013.0,100,0.0,29006.754716981133,6.0,-0.16368835907602344,4.0,*,Low,0.0,0.6191509713562577
Caerphilly,manufacture_chemical,2014.0,100,5.0,29849.368421052633,7.0,-0.263195071516923,4.0,*,Low,1.3287582208574897,0.5771183188967555
Caerphilly,manufacture_chemical,2015.0,100,0.0,29921.2340425532,7.0,-0.21892741868075818,4.0,*,Low,0.0,0.8459893580251844
Cardiff,manufacture_chemical,2011.0,200,5.0,29803.333333333336,8.0,-0.3528965011327511,3.0,*,Low,0.6114526640454465,0.3963916963020765
Cardiff,manufacture_chemical,2012.0,200,5.0,30215.204545454544,7.0,-0.23778988585621283,4.0,*,Low,0.63892018547118,0.4459557362294503
Cardiff,manufacture_chemical,2013.0,200,5.0,29006.754716981133,6.0,-0.16368835907602344,4.0,*,Low,0.6384069644818348,0.43062959387923916
Cardiff,manufacture_chemical,2014.0,100,5.0,29849.368421052633,7.0,-0.263195071516923,4.0,*,Low,0.6135304169333891,0.24474066740763056
Cardiff,manufacture_chemical,2015.0,300,5.0,29921.2340425532,7.0,-0.21892741868075818,4.0,*,Low,0.5709200367170786,0.6212378350309761
Carmarthenshire,manufacture_chemical,2011.0,100,5.0,29803.333333333336,8.0,-0.3528965011327511,3.0,*,Low,0.9106779700740948,0.7425140760563824
Carmarthenshire,manufacture_chemical,2012.0,100,5.0,30215.204545454544,7.0,-0.23778988585621283,4.0,*,Low,0.963810455524949,0.37546656414634344
Carmarthenshire,manufacture_chemical,2013.0,100,5.0,29006.754716981133,6.0,-0.16368835907602344,4.0,*,Low,0.9817620931911488,0.41408315987091293
Carmarthenshire,manufacture_chemical,2014.0,100,5.0,29849.368421052633,7.0,-0.263195071516923,4.0,*,Low,0.9873852519731297,0.4579865228757073
Carmarthenshire,manufacture_chemical,2015.0,100,0.0,29921.2340425532,7.0,-0.21892741868075818,4.0,*,Low,0.0,0.4602603975202834
Ceredigion,manufacture_chemical,2011.0,0,0.0,29803.333333333336,8.0,-0.3528965011327511,3.0,*,Low,0.0,0.0
Ceredigion,manufacture_chemical,2012.0,0,0.0,30215.204545454544,7.0,-0.23778988585621283,4.0,*,Low,0.0,0.0
Ceredigion,manufacture_chemical,2013.0,0,0.0,29006.754716981133,6.0,-0.16368835907602344,4.0,*,Low,0.0,0.0
Ceredigion,manufacture_chemical,2014.0,0,0.0,29849.368421052633,7.0,-0.263195071516923,4.0,*,Low,0.0,0.0
Ceredigion,manufacture_chemical,2015.0,0,0.0,29921.2340425532,7.0,-0.21892741868075818,4.0,*,Low,0.0,0.0
Conwy,manufacture_chemical,2011.0,0,0.0,29803.333333333336,8.0,-0.3528965011327511,3.0,*,Low,0.0,0.3525280178197934
Conwy,manufacture_chemical,2012.0,0,0.0,30215.204545454544,7.0,-0.23778988585621283,4.0,*,Low,0.0,0.3013491318019447
Conwy,manufacture_chemical,2013.0,0,0.0,29006.754716981133,6.0,-0.16368835907602344,4.0,*,Low,0.0,0.14981267534254653
Conwy,manufacture_chemical,2014.0,0,0.0,29849.368421052633,7.0,-0.263195071516923,4.0,*,Low,0.0,0.04951539575944063
Conwy,manufacture_chemical,2015.0,0,0.0,29921.2340425532,7.0,-0.21892741868075818,4.0,*,Low,0.0,0.1595688862160143
Denbighshire,manufacture_chemical,2011.0,0,5.0,29803.333333333336,8.0,-0.3528965011327511,3.0,*,Low,1.3739211036099175,0.131890297789539
Denbighshire,manufacture_chemical,2012.0,0,0.0,30215.204545454544,7.0,-0.23778988585621283,4.0,*,Low,0.0,0.114356149165205
Denbighshire,manufacture_chemical,2013.0,0,5.0,29006.754716981133,6.0,-0.16368835907602344,4.0,*,Low,1.471781567085371,0.1070086968693959
Denbighshire,manufacture_chemical,2014.0,0,5.0,29849.368421052633,7.0,-0.263195071516923,4.0,*,Low,1.4658024722566294,0.06459204435628202
Denbighshire,manufacture_chemical,2015.0,0,5.0,29921.2340425532,7.0,-0.21892741868075818,4.0,*,Low,1.4107810856541823,0.10858553753075337
Flintshire,manufacture_chemical,2011.0,900,10.0,29803.333333333336,8.0,-0.3528965011327511,3.0,*,High,2.1501770778984644,4.661210664202816
Flintshire,manufacture_chemical,2012.0,900,10.0,30215.204545454544,7.0,-0.23778988585621283,4.0,*,High,2.261542059237518,4.915301043667565
Flintshire,manufacture_chemical,2013.0,900,15.0,29006.754716981133,6.0,-0.16368835907602344,4.0,*,High,3.383513979207357,5.422003520122221
Flintshire,manufacture_chemical,2014.0,800,15.0,29849.368421052633,7.0,-0.263195071516923,4.0,*,High,3.386091018803286,4.849351089062223
Flintshire,manufacture_chemical,2015.0,900,15.0,29921.2340425532,7.0,-0.21892741868075818,4.0,*,High,3.2671301787681104,5.263801586313325
Gwynedd,manufacture_chemical,2011.0,100,0.0,29803.333333333336,8.0,-0.3528965011327511,3.0,*,Low,0.0,0.43344727508071595
Gwynedd,manufacture_chemical,2012.0,100,0.0,30215.204545454544,7.0,-0.23778988585621283,4.0,*,Low,0.0,0.5407627160364552
Gwynedd,manufacture_chemical,2013.0,100,0.0,29006.754716981133,6.0,-0.16368835907602344,4.0,*,Low,0.0,0.6641971695818283
Gwynedd,manufacture_chemical,2014.0,100,0.0,29849.368421052633,7.0,-0.263195071516923,4.0,*,Low,0.0,0.5946398156440303
Gwynedd,manufacture_chemical,2015.0,100,0.0,29921.2340425532,7.0,-0.21892741868075818,4.0,*,Low,0.0,0.5863870974396678
Merthyr Tydfil,manufacture_chemical,2011.0,0,0.0,29803.333333333336,8.0,-0.3528965011327511,3.0,*,Low,0.0,0.0
Merthyr Tydfil,manufacture_chemical,2012.0,0,0.0,30215.204545454544,7.0,-0.23778988585621283,4.0,*,Low,0.0,0.0
Merthyr Tydfil,manufacture_chemical,2013.0,0,0.0,29006.754716981133,6.0,-0.16368835907602344,4.0,*,Low,0.0,0.0
Merthyr Tydfil,manufacture_chemical,2014.0,0,0.0,29849.368421052633,7.0,-0.263195071516923,4.0,*,Low,0.0,0.0
Merthyr Tydfil,manufacture_chemical,2015.0,0,0.0,29921.2340425532,7.0,-0.21892741868075818,4.0,*,Low,0.0,0.0
Monmouthshire,manufacture_chemical,2011.0,100,5.0,29803.333333333336,8.0,-0.3528965011327511,3.0,*,Low,1.2379162428288923,0.7780332797689328
Monmouthshire,manufacture_chemical,2012.0,100,5.0,30215.204545454544,7.0,-0.23778988585621283,4.0,*,Low,1.2999363089672034,0.7295187560894453
Monmouthshire,manufacture_chemical,2013.0,0,5.0,29006.754716981133,6.0,-0.16368835907602344,4.0,*,Low,1.3184709871806446,0.4998187843982193
Monmouthshire,manufacture_chemical,2014.0,0,5.0,29849.368421052633,7.0,-0.263195071516923,4.0,*,Low,1.305866138185749,0.14090429809188668
Monmouthshire,manufacture_chemical,2015.0,0,5.0,29921.2340425532,7.0,-0.21892741868075818,4.0,*,Low,1.2575740899270313,0.5045951157152958
Neath Port Talbot,manufacture_chemical,2011.0,100,0.0,29803.333333333336,8.0,-0.3528965011327511,3.0,*,Low,0.0,1.1459148182728003
Neath Port Talbot,manufacture_chemical,2012.0,200,0.0,30215.204545454544,7.0,-0.23778988585621283,4.0,*,Low,0.0,1.344252851187161
Neath Port Talbot,manufacture_chemical,2013.0,200,0.0,29006.754716981133,6.0,-0.16368835907602344,4.0,*,Low,0.0,1.4346352498508863
Neath Port Talbot,manufacture_chemical,2014.0,200,0.0,29849.368421052633,7.0,-0.263195071516923,4.0,*,Low,0.0,1.4278975151846824
Neath Port Talbot,manufacture_chemical,2015.0,200,0.0,29921.2340425532,7.0,-0.21892741868075818,4.0,*,Low,0.0,1.639935479715417
Newport,manufacture_chemical,2011.0,200,0.0,29803.333333333336,8.0,-0.3528965011327511,3.0,*,Low,0.0,1.1564063520306045
Newport,manufacture_chemical,2012.0,200,0.0,30215.204545454544,7.0,-0.23778988585621283,4.0,*,Low,0.0,1.389742854608389
Newport,manufacture_chemical,2013.0,200,0.0,29006.754716981133,6.0,-0.16368835907602344,4.0,*,Low,0.0,1.4380989785217553
