,tag_name,Wales,year
3940,co-founder,0.0,2013
3941,co-operatives_movement,0.0,2013
3942,co-working_space,0.0,2013
3943,coach,0.0,2013
3944,coaching_agile_teams,0.0,2013
3945,cocoa_programming_language,0.0,2013
3946,cocoa_touch,0.0,2013
3947,cocoaheads,0.0,2013
3948,code,0.0,2013
3949,code_katas,0.0,2013
3950,code_retreat,0.0,2013
3951,codecademy,0.0,2013
3952,coders,0.0,2013
3953,coding_dojos,0.0,2013
3954,coding_for_beginners,0.0,2013
3955,coffee,0.0,2013
3956,coffee_&_books,0.0,2013
3957,coffee_and_tea_socials,0.0,2013
3958,coffee_lovers,0.0,2013
3959,coffee_talk,0.0,2013
3960,coffeehouse,0.0,2013
3961,coffeescript,0.0,2013
3962,cofounderslab,0.0,2013
3963,cognition,0.0,2013
3964,cognitive_behaviour_therapy,0.0,2013
3965,cognitive_neuroscience,0.0,2013
3966,cognitive_science,0.0,2013
3967,cognitive_systems,0.0,2013
3968,coldfusion,0.0,2013
3969,coldfusion_coding,0.0,2013
3970,collaboration,0.0,2013
3971,collaboration_between_creative_minds,0.0,2013
3972,collaborative_consumption,0.0,2013
3973,columnar_databases,0.0,2013
3974,comedy,0.0,2013
3975,comic_books,0.0,2013
3976,command_query_responsibility_segregation_(cqrs),0.0,2013
3977,commodities_and_futures,0.0,2013
3978,common_lisp,0.0,2013
3979,communication,0.0,2013
3980,communication_skills,0.0,2013
3981,community,0.0,2013
3982,"community,_cooperation,_collaboration",0.0,2013
3983,community_action,0.0,2013
3984,community_building,0.0,2013
3985,community_development,0.0,2013
3986,community_growth_facilitation,0.0,2013
3987,community_learning,0.0,2013
3988,community_management,0.0,2013
3989,community_managers_&_organisers,0.0,2013
3990,community_of_practice,0.0,2013
3991,community_organizations,0.0,2013
3992,community_outreach,0.0,2013
3993,community_participation,0.0,2013
3994,community_service,0.0,2013
3995,competition,0.0,2013
3996,compilers,0.0,2013
3997,complexity,0.0,2013
3998,compliance,0.0,2013
3999,computational_biology,0.0,2013
4000,computational_linguistics,0.0,2013
4001,computational_science_and_engineering,0.0,2013
4002,computer__network_systems,0.0,2013
4003,computer_aided_design,0.0,2013
4004,computer_and_information_network_security,0.0,2013
4005,computer_art,0.0,2013
4006,computer_club,0.0,2013
4007,computer_forensics,0.0,2013
4008,computer_gaming,0.0,2013
4009,computer_geeks,0.0,2013
4010,computer_graphics,0.0,2013
4011,computer_networking,0.0,2013
4012,computer_networks,0.0,2013
4013,computer_programming_c/c++,0.0,2013
4014,computer_repair,0.0,2013
4015,computer_science,1.0197226893051128,2013
4016,computer_security,0.0,2013
4017,computer_training,53.40797585235529,2013
4018,computer_tutoring,0.0,2013
4019,computer_vision,0.0,2013
4020,computers,53.40797585235529,2013
4021,computers_and_software,0.0,2013
4022,computing,53.40797585235529,2013
4023,concept_art,0.0,2013
4024,concrete5,0.0,2013
4025,concurrent_programming,0.0,2013
4026,confidence_and_self-esteem,0.0,2013
4027,configuration_management,0.0,2013
4028,confluence,0.0,2013
4029,connected_cars,0.0,2013
4030,connected_objects,0.0,2013
4031,connecting,0.0,2013
4032,connection,0.0,2013
4033,conscious_business,0.0,2013
4034,conscious_entrepreneurs,0.0,2013
4035,consciousness,0.0,2013
4036,conservation,0.0,2013
4037,considering_an_online_ecommerce_retail_store?,0.0,2013
4038,console_gaming,0.0,2013
4039,construction,0.0,2013
4040,construction_professionals,0.0,2013
4041,consul,0.0,2013
4042,consulting,0.0,2013
4043,consulting_skills,0.0,2013
4044,consumer_behavior,0.0,2013
4045,consumer_health,0.0,2013
4046,consumer_insights,0.0,2013
4047,containers,0.0,2013
4048,contemporary_music,0.0,2013
4049,content,0.0,2013
4050,content_curation,0.0,2013
4051,content_delivery,0.0,2013
4052,content_delivery_network,0.0,2013
4053,content_design,0.0,2013
4054,content_development,0.0,2013
4055,content_management,0.0,2013
4056,content_management_systems,0.0,2013
4057,content_marketing,0.0,2013
4058,content_marketing_strategies_for_the_internet,0.0,2013
4059,content_search,0.0,2013
4060,content_strategy,0.0,2013
4061,content_strategy_and_seo,0.0,2013
4062,context_driven_testing,0.0,2013
4063,continous_integration,0.0,2013
4064,continuous_delivery,0.0,2013
4065,continuous_deployment,0.0,2013
4066,continuous_improvement,0.0,2013
4067,continuous_integration,0.0,2013
4068,continuous_testing,0.0,2013
4069,contractors,0.0,2013
4070,contribute_to_climate_change_action,0.0,2013
4071,control_system_cyber_security,0.0,2013
4072,control_systems,0.0,2013
4073,conversation,0.0,2013
4074,conversion,0.0,2013
4075,conversion_optimization,0.0,2013
4076,conversion_rate_optimization,0.0,2013
4077,coolite,0.0,2013
4078,copyleft,0.0,2013
4079,copyright,0.0,2013
4080,copywriters,0.0,2013
4081,copywriting,0.0,2013
4082,copywriting_for_small_business_owners,0.0,2013
4083,coremetrics,0.0,2013
4084,coreos,0.0,2013
4085,corona_sdk,0.0,2013
4086,corporate_social_responsibility,0.0,2013
4087,corporate_storytelling,0.0,2013
4088,corporate_training,0.0,2013
4089,corpus_data_processing,0.0,2013
4090,cosplay,0.0,2013
4091,cost_reduction_and_outsourcing,0.0,2013
4092,couchapp,0.0,2013
4093,couchbase,0.0,2013
4094,couchdb,0.0,2013
4095,coursera.org,0.0,2013
4096,courses_and_workshops,0.0,2013
4097,coworkers,0.0,2013
4098,coworking,0.0,2013
4099,cpa_marketing,0.0,2013
4100,cq5,0.0,2013
4101,cradle_to_cradle,0.0,2013
4102,craft_beer,0.0,2013
4103,craft_cms,0.0,2013
4104,craft_commerce,0.0,2013
4105,craft_sellers,0.0,2013
4106,crafts,0.0,2013
4107,create_a_blog,0.0,2013
4108,create_positive_change,0.0,2013
4109,creating,0.0,2013
4110,creating_amazon_cloud_applications,0.0,2013
4111,creating_google_appengine_applications,0.0,2013
4112,creating_high_performing_teams,0.0,2013
4113,creating_windows_azure_applications,0.0,2013
4114,creative_circle,0.0,2013
4115,creative_cloud,0.0,2013
4116,creative_coding,0.0,2013
4117,creative_design,0.0,2013
4118,creative_freelancers,0.0,2013
4119,creative_industries,0.0,2013
4120,creative_problem_solving,0.0,2013
4121,creative_technologists,0.0,2013
4122,creative_thinking,0.0,2013
4123,creative_with_photoshop,0.0,2013
4124,creative_women,0.0,2013
4125,creative_wrting,0.0,2013
4126,creativity,0.0,2013
4127,crisismapping,0.0,2013
4128,critical_thinking,0.0,2013
4129,crm,0.0,2013
4130,cross-platform_mobile,0.0,2013
4131,cross_mentoring_with_expert_ceo_business_owners,0.0,2013
4132,cross_mobile_development,0.0,2013
4133,cross_platform_development,0.0,2013
4134,cross_platform_mobile_game_development,0.0,2013
4135,cross_publishing_to_web_and_mobile,0.0,2013
4136,crowd_funding,0.0,2013
4137,crowdsharing,0.0,2013
4138,crowdsourcing,0.0,2013
4139,crucible,0.0,2013
4140,crx,0.0,2013
4141,crypto-anarchy,0.0,2013
4142,crypto-capitalism,0.0,2013
4143,crypto_currency_uk,0.0,2013
4144,cryptocurrency,0.0,2013
4145,cryptocurrency_trading,0.0,2013
4146,cryptoequity,0.0,2013
4147,cryptography,0.0,2013
4148,css,0.0,2013
4149,css/next,0.0,2013
4150,css3,0.0,2013
4151,cto,0.0,2013
4152,cucumber,0.0,2013
4153,cuda:_compute_unified_device_architecture,0.0,2013
4154,cultural_activities,0.0,2013
4155,cultural_diversity,0.0,2013
4156,cultural_diversity_and_personal_growth,0.0,2013
4157,cultural_heritage,0.0,2013
4158,cultural_organisations,0.0,2013
4159,culture,0.0,2013
4160,culture_and_international_development,0.0,2013
4161,cupcakes,0.0,2013
4162,currency_trading,0.0,2013
4163,customer_development,0.0,2013
4164,customer_experience,0.0,2013
4165,customer_experience_improvement,0.0,2013
4166,customer_experience_management,0.0,2013
4167,customer_relationship_management,0.0,2013
4168,customer_retention,0.0,2013
4169,customer_satisfaction,0.0,2013
4170,customer_service,0.0,2013
4171,customer_success,0.0,2013
4172,customer_success_management,0.0,2013
4173,customer_support,0.0,2013
4174,cyber-physical_systems,0.0,2013
4175,cyber_safety,0.0,2013
4176,cybersecurity,0.0,2013
4177,cybersecurity_innovation,0.0,2013
4178,cycling,0.0,2013
4179,czech_language,0.0,2013
4180,d3,0.0,2013
4181,d3.js,0.0,2013
4182,d_programming_language,0.0,2013
4183,dancing,0.0,2013
4184,dart_language,0.0,2013
4185,data,0.0,2013
4186,data.table:_higher_speed_time_series_queries,0.0,2013
4187,data_analysis,0.0,2013
4188,data_analysis_and_modeling,0.0,2013
4189,data_analytics,0.9802409948303621,2013
4190,data_architecture,0.0,2013
4191,data_art,0.0,2013
4192,data_center_and_operations_automation,0.0,2013
4193,data_center_colocation,0.0,2013
4194,data_center_networking_and_design,0.0,2013
4195,data_centre_networking_and_design,0.0,2013
4196,data_cleansing,0.0,2013
4197,data_collection_and_entry,0.0,2013
4198,data_computing,0.0,2013
4199,data_driven_marketing,0.0,2013
4200,data_governance,0.0,2013
4201,data_grid,0.0,2013
4202,data_integration,0.0,2013
4203,data_journalism,0.0,2013
4204,data_management,5.615798002903483,2013
4205,data_mining,1.507514522822192,2013
4206,data_modeling,0.0,2013
4207,data_privacy,0.0,2013
4208,data_profiling,0.0,2013
4209,data_protection,0.0,2013
4210,data_quality,0.0,2013
4211,data_science,2.210142345425965,2013
4212,data_science_&_business_architecture,0.0,2013
4213,data_science_using_python,0.0,2013
4214,data_science_using_r,0.0,2013
4215,data_scientist,0.0,2013
4216,data_security,0.0,2013
4217,data_standards,0.0,2013
4218,data_storage,0.0,2013
4219,data_strategy,0.0,2013
4220,data_structures,0.0,2013
4221,data_vault_database_modeling,0.0,2013
4222,data_visualization,2.1102133025166854,2013
4223,data_warehouse,0.0,2013
4224,data_warehouses,0.0,2013
4225,data_warehousing,0.0,2013
4226,database_design_&_development,0.0,2013
4227,database_development,3.956146359433725,2013
4228,database_direct_marketing,0.0,2013
4229,database_engineers,0.0,2013
4230,database_integration_&_migrations,0.0,2013
4231,database_professionals,4.528473476991663,2013
4232,datacenter_virtualization,0.0,2013
4233,dating_and_relationships,0.0,2013
4234,datomic,0.0,2013
4235,dax,0.0,2013
4236,day_software,0.0,2013
4237,dba,0.0,2013
4238,ddd,0.0,2013
4239,debate,0.0,2013
4240,decentralization,0.0,2013
4241,decentralized_autonomous_organizations_(daos),0.0,2013
4242,decentralized_ledger_technology_(dlt),0.0,2013
4243,decentralized_systems,0.0,2013
4244,decision_making,0.0,2013
4245,declarative_programming,0.0,2013
4246,declutter,0.0,2013
4247,deep_learning,0.0,2013
4248,delegating_&_outsourcing_for_small_business_owners,0.0,2013
4249,deployment,0.0,2013
4250,design_and_visualization_tools,0.0,2013
4251,design_for_manufacturing,0.0,2013
4252,design_futures,0.0,2013
4253,design_patterns,0.0,2013
4254,design_research,0.0,2013
4255,design_strategy,0.0,2013
4256,design_thinking,0.0,2013
4257,designers,0.0,2013
4258,designing_for_mobile_devices,0.0,2013
4259,designing_web_pages_for_your_business,0.0,2013
4260,desktop_virtualization,0.0,2013
4261,destructive_ideas,0.0,2013
4262,dev_ops,0.0,2013
4263,developer,0.0,2013
4264,developer_advocacy,0.0,2013
4265,developer_evangelism,0.0,2013
4266,developer_tools,0.0,2013
4267,developing_mobile_apps,0.0,2013
4268,devops,0.0,2013
4269,devops_automation,0.0,2013
4270,devtools,0.0,2013
4271,diabetes,0.0,2013
4272,digital,0.0,2013
4273,digital_&_social_media,0.0,2013
4274,digital_access,0.0,2013
4275,digital_activism,0.0,2013
4276,digital_agencies,0.0,2013
4277,digital_art,0.0,2013
4278,digital_artists,0.0,2013
4279,digital_asset_management,0.0,2013
4280,digital_content_strategy,0.0,2013
4281,digital_culture,0.0,2013
4282,digital_currency,0.0,2013
4283,digital_design,0.0,2013
4284,digital_fabrication,0.0,2013
4285,digital_future,0.0,2013
4286,digital_health,0.0,2013
4287,digital_humanities,0.0,2013
4288,digital_identity,0.0,2013
4289,digital_inclusion,0.0,2013
4290,digital_journalism,0.0,2013
4291,digital_lifestyle,0.0,2013
4292,digital_marketer,0.0,2013
4293,digital_marketing,0.0,2013
4294,digital_marketing_analytics,0.0,2013
4295,digital_marketing_professionals,0.0,2013
4296,digital_marketing_strategy,0.0,2013
4297,digital_marketing_through_emerging_technologies,0.0,2013
4298,digital_marketing_workshop,0.0,2013
4299,digital_media,0.0,2013
4300,digital_media_and_social_marketing,0.0,2013
4301,digital_networking,0.0,2013
4302,digital_photography,0.0,2013
4303,digital_product_marketing,0.0,2013
4304,digital_project_management,0.0,2013
4305,digital_public_relations,0.0,2013
4306,digital_publishing,0.0,2013
4307,digital_rights,0.0,2013
4308,digital_rights_management,0.0,2013
4309,digital_sculpture,0.0,2013
4310,digital_storytelling,0.0,2013
4311,digital_strategy,0.0,2013
4312,digital_technologies,0.0,2013
4313,digital_thinking,0.0,2013
4314,digital_transformation,0.0,2013
4315,digital_video,0.0,2013
4316,dining_out,0.0,2013
4317,direct_marketing,0.0,2013
4318,direct_sales,0.0,2013
4319,disaster_recovery,0.0,2013
4320,"disaster_recovery,_business_continuity",0.0,2013
4321,disciplined_agile_delivery_(dad),0.0,2013
4322,disruptive_innovation,0.0,2013
4323,disruptive_techies_&_thinkers_making_a_difference,0.0,2013
4324,disruptive_think_tank,0.0,2013
4325,disruptive_thinkers,0.0,2013
4326,distributed_computing,0.0,2013
4327,distributed_ledger,0.0,2013
4328,distributed_programming_in_java,0.0,2013
4329,distributed_scala_programming,0.0,2013
4330,distributed_source_code_management,0.0,2013
4331,distributed_systems,0.0,2013
4332,diversity_/_inclusion:_communities_/_businesses,0.0,2013
4333,diy_(do_it_yourself),0.0,2013
4334,diy_photography,0.0,2013
4335,diy_revolution,0.0,2013
4336,diy_technology,0.0,2013
4337,diybio,0.0,2013
4338,dj_events,0.0,2013
4339,dj_mixes_and_vj_sets,0.0,2013
4340,django,0.0,2013
4341,dji_phantom,0.0,2013
4342,djs,0.0,2013
4343,dna_sequencing,0.0,2013
4344,docker,0.0,2013
4345,doctoral_candidates,0.0,2013
4346,doctors,0.0,2013
4347,doctrine,0.0,2013
4348,doctrine2,0.0,2013
4349,document_databases,0.0,2013
4350,document_management_systems,0.0,2013
4351,documentary,0.0,2013
4352,documentary_films,0.0,2013
4353,documentation,0.0,2013
4354,dojo_toolkit,0.0,2013
4355,domain_driven_design,0.0,2013
4356,domain_names,0.0,2013
4357,doodling,0.0,2013
4358,drinking,0.0,2013
4359,drizzle,0.0,2013
4360,drone,0.0,2013
4361,drone_racing,0.0,2013
4362,drones,0.0,2013
4363,drupal,0.0,2013
4364,drupal_7,0.0,2013
4365,drupal_8,0.0,2013
4366,drupal_community,0.0,2013
4367,drupal_content_administrators,0.0,2013
4368,drupal_designers,0.0,2013
4369,drupal_developers,0.0,2013
4370,drupal_mastering,0.0,2013
4371,drupal_modules,0.0,2013
4372,drupal_security,0.0,2013
4373,drupal_themers,0.0,2013
4374,drupal_theming,0.0,2013
4375,drupal_users,0.0,2013
4376,drupal_websites,0.0,2013
4377,dsdm,0.0,2013
4378,duckduckgo,0.0,2013
4379,dynamic_languages,0.0,2013
4380,dynamic_programming,0.0,2013
4381,e-business_owners,0.0,2013
4382,e-commerce,0.0,2013
4383,e-commerce_-_internet_marketing,0.0,2013
4384,e-commerce_business,0.0,2013
4385,e-commerce_professionals,0.0,2013
4386,e-learning,0.0,2013
4387,e-learning_systems,0.0,2013
4388,early_stage_startups,0.0,2013
4389,"eating,_drinking,_talking,_laughing,_etc",0.0,2013
4390,ebay,0.0,2013
4391,ebay_marketing,0.0,2013
4392,ebay_seller,0.0,2013
4393,ebay_selling,0.0,2013
4394,ec2,0.0,2013
4395,eclipse_ide,0.0,2013
4396,eclipse_plugin_development,0.0,2013
4397,eclipse_rcp,0.0,2013
4398,ecmascript,0.0,2013
4399,eco-conscious,0.0,2013
4400,ecology,0.0,2013
4401,ecommerce_&_social_media,0.0,2013
4402,ecommerce_marketing,0.0,2013
4403,ecommerce_technology,0.0,2013
4404,ecommerce_workshops,0.0,2013
4405,economic_and_social_justice,0.0,2013
4406,economics,0.0,2013
4407,ecosystem,0.0,2013
4408,edinburgh,0.0,2013
4409,education,0.0,2013
4410,education_&_technology,0.0,2013
4411,education_technology_start-ups,0.0,2013
4412,educational,0.0,2013
4413,educational_apps,0.0,2013
4414,educational_tutor,0.0,2013
4415,edupunk,0.0,2013
4416,elasticsearch,0.0,2013
4417,elearning,0.0,2013
4418,electrical,0.0,2013
4419,electrical_engineering,0.0,2013
4420,electronic_engineering,0.0,2013
4421,electronic_music,0.0,2013
4422,electronic_music_recording_and_production,0.0,2013
4423,electronic_privacy,0.0,2013
4424,electronics,0.0,2013
4425,electronics_as_a_hobby,0.0,2013
4426,electronics_mechanics_engineering_design,0.0,2013
4427,electronics_technology,0.0,2013
4428,elixir,0.0,2013
4429,elixir_programming,0.0,2013
4430,elm_programming,0.0,2013
4431,emacs_lisp,0.0,2013
4432,email_&_ecommerce_marketing,0.0,2013
4433,email_campaign_management,0.0,2013
4434,email_campaign_marketing,0.0,2013
4435,email_deliverability,0.0,2013
4436,email_marketing_(ecommerce),0.0,2013
4437,email_marketing_2.0,0.0,2013
4438,email_security,0.0,2013
4439,emarketing,0.0,2013
4440,embedded_linux,0.0,2013
4441,embedded_systems,0.0,2013
4442,embedded_systems_programming,0.0,2013
4443,ember_js,0.0,2013
4444,embracing_diversity,0.0,2013
4445,emergence,0.0,2013
4446,emerging_markets,0.0,2013
4447,emerging_robotic_technologies,0.0,2013
4448,emerging_technologies,0.0,2013
4449,employment,0.0,2013
4450,end_poverty,0.0,2013
4451,ending_poverty,0.0,2013
4452,energy_efficiency,0.0,2013
4453,energy_efficiency_&_renewable_power,0.0,2013
4454,engineering,0.0,2013
4455,engineering_leadership,0.0,2013
4456,engineers,0.0,2013
4457,enterprise_2.0,0.0,2013
4458,enterprise_application_integration,0.0,2013
4459,enterprise_ar/mr/vr,0.0,2013
4460,enterprise_architect,0.0,2013
4461,enterprise_architecture,0.0,2013
4462,enterprise_business_architecture,0.0,2013
4463,enterprise_content_management_ecm,0.0,2013
4464,enterprise_integration,0.0,2013
4465,enterprise_mobility,0.0,2013
4466,enterprise_mobility_architects,0.0,2013
4467,enterprise_nosql,0.0,2013
4468,enterprise_resource_planning,0.0,2013
4469,enterprise_resource_planning_hybrid,0.0,2013
4470,enterprise_search,0.0,2013
4471,enterprise_semantics,0.0,2013
4472,enterprise_software,0.0,2013
4473,enterprise_technology,0.0,2013
4474,entertainment_industry,0.0,2013
4475,entrepreneur_futurists,0.0,2013
4476,entrepreneur_matchmaking,0.0,2013
4477,entrepreneur_networking,0.0,2013
4478,entrepreneurship,0.0,2013
4479,entreprenuers,0.0,2013
4480,entreprise,0.0,2013
4481,environment,0.0,2013
4482,environment_art,0.0,2013
4483,environmental_awareness,0.0,2013
4484,episerver,0.0,2013
4485,eris,0.0,2013
4486,erlang_conferences,0.0,2013
4487,erlang_programming,0.0,2013
4488,erp_cloud,0.0,2013
4489,erp_consulting,0.0,2013
4490,erp_software,0.0,2013
4491,es6,0.0,2013
4492,esri,0.0,2013
4493,ethereum,0.0,2013
4494,ethical_banking,0.0,2013
4495,ethical_hacker,0.0,2013
4496,ethical_hacking,0.0,2013
4497,etl,0.0,2013
4498,etsy,0.0,2013
4499,etsy_sellers,0.0,2013
4500,european_football,0.0,2013
4501,event_driven_architecture,0.0,2013
4502,event_sourcing,0.0,2013
4503,evernote,0.0,2013
4504,evolution,0.0,2013
4505,exam_preparation,0.0,2013
4506,exams,0.0,2013
4507,excel,0.0,2013
4508,excel_2010,0.0,2013
4509,excel_2013,0.0,2013
4510,executive_agile,0.0,2013
4511,executive_coaching,0.0,2013
4512,executive_dashboards,0.0,2013
4513,executives-_managers_and_above,0.0,2013
4514,exercise,0.0,2013
4515,expat,0.0,2013
4516,expat_chinese,0.0,2013
4517,expat_irish,0.0,2013
4518,expat_polish,0.0,2013
4519,expat_spanish,0.0,2013
4520,experience_design,0.0,2013
4521,experimental_electronic_music,0.0,2013
4522,experimental_music,0.0,2013
4523,explore:_agile_scrum_xp_lean_kanban,16.865676584954304,2013
4524,expression_engine,0.0,2013
4525,expressionengine,0.0,2013
4526,ext.net,0.0,2013
4527,ext_js,0.0,2013
4528,extreme_programming,0.7501930697791667,2013
4529,f#_programming,0.0,2013
4530,f-sharp,0.0,2013
4531,fab_lab,0.0,2013
4532,fabrication,0.0,2013
4533,facebook,0.0,2013
4534,facebook_application_development,0.0,2013
4535,facebook_apps,0.0,2013
4536,facebook_developers,0.0,2013
4537,facebook_marketing,0.0,2013
4538,facilitation,0.0,2013
4539,faith,0.0,2013
4540,fashion_and_style,0.0,2013
4541,fashion_bloggers,0.0,2013
4542,fashion_design,0.0,2013
4543,fashion_designers,0.0,2013
4544,fashion_entrepreneurs,0.0,2013
4545,fashion_industry,0.0,2013
4546,fashion_shows,0.0,2013
4547,fashionista,0.0,2013
4548,fast_data,0.0,2013
4549,fault-tolerance,0.0,2013
4550,fba_fulfillment_by_amazon,0.0,2013
4551,fda_requirements_for_medical_device,0.0,2013
4552,fear_of_public_speaking,0.0,2013
4553,federated_discovery_of_big_data,0.0,2013
4554,federated_identity,0.0,2013
4555,female_entrepreneurs,0.0,2013
4556,feminist,0.0,2013
4557,fiction,0.0,2013
4558,figure_drawing,0.0,2013
4559,filemaker_go,0.0,2013
4560,filemaker_pro_database_development,0.0,2013
4561,filemaker_tips_and_tricks,0.0,2013
4562,film,0.0,2013
4563,film_and_video_production,0.0,2013
4564,film_industry,0.0,2013
4565,film_photography,0.0,2013
4566,finance,0.0,2013
4567,finance_and_wealth,0.0,2013
4568,finance_professionals,0.0,2013
4569,financial,0.0,2013
4570,financial_education,0.0,2013
4571,financial_engineering,0.0,2013
4572,financial_forecasting,0.0,2013
4573,financial_freedom,0.0,2013
4574,financial_independence,0.0,2013
4575,financial_innovation,0.0,2013
4576,financial_institutions,0.0,2013
4577,financial_literacy,0.0,2013
4578,financial_planning,0.0,2013
4579,financial_security,0.0,2013
4580,financial_services,0.0,2013
4581,financial_technology,0.0,2013
4582,findability,0.0,2013
4583,fintech,0.0,2013
4584,fintech_evolution,0.0,2013
4585,firebase,0.0,2013
4586,fisheye,0.0,2013
4587,fishing,0.0,2013
4588,fitbit,0.0,2013
4589,fitness,0.0,2013
4590,fitness_professionals,0.0,2013
4591,fixing,0.0,2013
4592,flash,0.0,2013
4593,flash_builder,0.0,2013
4594,flash_platform,0.0,2013
4595,flask,0.0,2013
4596,flex,0.0,2013
4597,food_bloggers,0.0,2013
4598,food_blogging,0.0,2013
4599,food_justice,0.0,2013
4600,food_waste,0.0,2013
4601,foosball,0.0,2013
4602,for_the_people,0.0,2013
4603,force.com,0.0,2013
4604,foreign_policy_topics,0.0,2013
4605,founder_institute,0.0,2013
4606,founders,0.0,2013
4607,fpv,0.0,2013
4608,free_content,0.0,2013
4609,free_culture,0.0,2013
4610,free_knowledge,0.0,2013
4611,free_network_marketing_training_&_support,0.0,2013
4612,free_software,0.0,2013
4613,free_software_and_hardware,0.0,2013
4614,free_software_foundation,0.0,2013
4615,free_speech,0.0,2013
4616,freedom,0.0,2013
4617,freedom_of_speech,0.0,2013
4618,freelance,0.0,2013
4619,freelancer_networking,0.0,2013
4620,freelancers_in_london,0.0,2013
4621,freethinker,0.0,2013
4622,french_language,0.0,2013
4623,friendship_and_socialising,0.0,2013
4624,front-end_development,0.0,2013
4625,front-end_engineering,0.0,2013
4626,frontend,0.0,2013
4627,frontend_performance,0.0,2013
4628,fsharp,0.0,2013
4629,full_stack_development,0.0,2013
4630,fun_times,0.0,2013
4631,functional_and_regression_testing,0.0,2013
4632,functional_programming,0.0,2013
4633,functional_programming_in_f#,0.0,2013
4634,functional_programming_in_python,0.0,2013
4635,functional_reactive_programming,0.0,2013
4636,funding,0.0,2013
4637,fundraising,0.0,2013
4638,furniture_design,0.0,2013
4639,future_of_journalism,0.0,2013
4640,future_of_news,0.0,2013
4641,future_technology_trends,0.0,2013
4642,future_vision,0.0,2013
4643,futures_trading,0.0,2013
4644,futurists,0.0,2013
4645,futurology,0.0,2013
4646,gadget_lovers,0.0,2013
4647,gambling,0.0,2013
4648,game_ai,0.0,2013
4649,game_art,0.0,2013
4650,game_artist,0.0,2013
4651,game_design,0.0,2013
4652,"game_design,_game_modding,_3d_modeling",0.0,2013
4653,game_development,0.0,2013
4654,game_engine,0.0,2013
4655,game_monetization,0.0,2013
4656,game_music,0.0,2013
4657,game_night,0.0,2013
4658,game_production,0.0,2013
4659,game_programming,0.0,2013
4660,games,0.0,2013
4661,games_development,0.0,2013
4662,gamification,0.0,2013
4663,gamification_at_work,0.0,2013
4664,gaming,0.0,2013
4665,gay_professionals,0.0,2013
4666,gdg,0.0,2013
4667,geek_culture,0.0,2013
4668,geek_girls,0.0,2013
4669,geeks,0.0,2013
4670,geeks_&_nerds,0.0,2013
4671,gemfire,0.0,2013
4672,generative_art,0.0,2013
4673,genetics,0.0,2013
4674,genomics,0.0,2013
4675,genuino,0.0,2013
4676,geographic_information_systems:_gis,0.0,2013
4677,geography,0.0,2013
4678,geolocation,0.0,2013
4679,geometry,0.0,2013
4680,geopolitics,0.0,2013
4681,geospatial,0.0,2013
4682,geospatial_technologies,0.0,2013
4683,getchef,0.0,2013
4684,getting_organized,0.0,2013
4685,getting_started_with_python,0.0,2013
4686,getting_things_done,0.0,2013
4687,ggplot,0.0,2013
4688,girl_develop_it,0.0,2013
4689,girls_in_tech,0.0,2013
4690,gis,0.0,2013
4691,git,0.0,2013
4692,giving_back_to_the_community_-_engaging_our_youth,0.0,2013
4693,global_challenges,0.0,2013
4694,global_conflict_and_resolution,0.0,2013
4695,global_solutions,0.0,2013
4696,global_warming,0.0,2013
4697,gnu/linux,0.0,2013
4698,gnu/linux_configuration,0.0,2013
4699,go,0.0,2013
4700,go_(programming_language),0.0,2013
4701,go_programming_language,0.0,2013
4702,golang,0.0,2013
4703,golang_programming_language,0.0,2013
4704,gold_silver_and_currencies,0.0,2013
4705,google,0.0,2013
4706,google_adwords,0.0,2013
4707,google_analytics,0.0,2013
4708,google_app_engine,0.0,2013
4709,google_apps,0.0,2013
4710,google_apps_for_business,0.0,2013
4711,google_apps_integration,0.0,2013
4712,google_apps_script,0.0,2013
4713,google_cardboard,0.0,2013
4714,google_chrome,0.0,2013
4715,google_cloud_platform,0.0,2013
4716,google_developer_group,0.0,2013
4717,google_glass,0.0,2013
4718,google_maps,0.0,2013
4719,google_plus,0.0,2013
4720,google_polymer,0.0,2013
4721,google_search_appliance,0.0,2013
4722,google_seo,0.0,2013
4723,google_technology_user_group,0.0,2013
4724,google_tv,0.0,2013
4725,google_web_toolkit_(gwt),0.0,2013
4726,governance,0.0,2013
4727,government,0.0,2013
4728,gpgpu,0.0,2013
4729,gpu,0.0,2013
4730,gpu_programming,0.0,2013
4731,graduate_developers,0.0,2013
4732,graduate_students,0.0,2013
4733,graduate_students_and_young_professionals,0.0,2013
4734,graduates,0.0,2013
4735,grails,0.0,2013
4736,graph_databases,0.0,2013
4737,graph_theory,0.0,2013
4738,graphic_arts,0.0,2013
4739,graphic_design,0.0,2013
4740,graphic_design_and_print_production,0.0,2013
4741,graphic_design_professionals,0.0,2013
4742,graphic_design_students,0.0,2013
4743,graphic_recording,0.0,2013
4744,graphical_user_interfaces,0.0,2013
4745,grassroots_action,0.0,2013
4746,green_building,0.0,2013
4747,green_building_/_retrofitting,0.0,2013
4748,green_entrepreneurs,0.0,2013
4749,green_technology,0.0,2013
4750,grid_computing,0.0,2013
4751,groovy,0.0,2013
4752,groovy_programming_language,0.0,2013
4753,group_study,0.0,2013
4754,growth_hacker,0.0,2013
4755,growth_hacking,0.0,2013
4756,gtug,0.0,2013
4757,hack,0.0,2013
4758,hackathon,0.0,2013
