,index,tag_name,topic_name,broad_topic
583,583,theater,Makers (Creative Industries),Makers & Design
584,584,3d_artists,Makers (Creative Industries),Makers & Design
585,585,computer_aided_design,Makers (Creative Industries),Makers & Design
586,586,autocad,Makers (Creative Industries),Makers & Design
587,587,visual_effects_cg_animation,Makers (Creative Industries),Makers & Design
588,588,cg_animation,Makers (Creative Industries),Makers & Design
589,589,robotics,Makers (Creative Industries),Makers & Design
590,590,creative_industries,Makers (Creative Industries),Makers & Design
591,591,cg_artists,Makers (Creative Industries),Makers & Design
592,592,engineering,Makers (Creative Industries),Makers & Design
593,593,electronics,Makers (Creative Industries),Makers & Design
594,594,professional_engineer,Makers (Creative Industries),Makers & Design
595,595,solidworks,Makers (Creative Industries),Makers & Design
596,596,3d_projects,Makers (Creative Industries),Makers & Design
597,597,hackathons,Makers (Creative Industries),Makers & Design
598,598,urban_design,Makers (Creative Industries),Makers & Design
599,599,microcontrollers,Makers (Creative Industries),Makers & Design
600,600,diy_technology,Makers (Creative Industries),Makers & Design
601,601,internet_of_everything,Makers (Creative Industries),Makers & Design
602,602,hackathon,Makers (Creative Industries),Makers & Design
603,603,creativity,Makers (Creative Industries),Makers & Design
604,604,visual_effects,Makers (Creative Industries),Makers & Design
605,605,rapid_prototyping,Makers (Creative Industries),Makers & Design
606,606,makers,Makers (Creative Industries),Makers & Design
607,607,design_for_manufacturing,Makers (Creative Industries),Makers & Design
608,608,3d_scanning,Makers (Creative Industries),Makers & Design
609,609,cad_design_&_development_services,Makers (Creative Industries),Makers & Design
610,610,makerspaces,Makers (Creative Industries),Makers & Design
611,611,arduino,Makers (Creative Industries),Makers & Design
612,612,furniture_design,Makers (Creative Industries),Makers & Design
613,613,creative_problem_solving,Makers (Creative Industries),Makers & Design
614,614,open_innovation,Makers (Creative Industries),Makers & Design
615,615,arduino_and_robotics,Makers (Creative Industries),Makers & Design
616,616,artists,Makers (Creative Industries),Makers & Design
617,617,collaboration_between_creative_minds,Makers (Creative Industries),Makers & Design
618,618,modeling,Makers (Creative Industries),Makers & Design
619,619,design_futures,Makers (Creative Industries),Makers & Design
620,620,hacking,Makers (Creative Industries),Makers & Design
621,621,performing_arts,Makers (Creative Industries),Makers & Design
622,622,wearables,Makers (Creative Industries),Makers & Design
623,623,intellectual_discussion,Makers (Creative Industries),Makers & Design
624,624,diy_(do_it_yourself),Makers (Creative Industries),Makers & Design
625,625,prototyping,Makers (Creative Industries),Makers & Design
626,626,3d_animation,Makers (Creative Industries),Makers & Design
627,627,reprap,Makers (Creative Industries),Makers & Design
628,628,connected_objects,Makers (Creative Industries),Makers & Design
629,629,kids,Makers (Creative Industries),Makers & Design
630,630,humanity,Makers (Creative Industries),Makers & Design
631,631,repair,Makers (Creative Industries),Makers & Design
632,632,alternative_energy,Makers (Creative Industries),Makers & Design
633,633,3d_printers,Makers (Creative Industries),Makers & Design
634,634,hardware_startups,Makers (Creative Industries),Makers & Design
635,635,blender_3d,Makers (Creative Industries),Makers & Design
636,636,computer_graphics,Makers (Creative Industries),Makers & Design
637,637,industrial_design,Makers (Creative Industries),Makers & Design
638,638,3d_printing,Makers (Creative Industries),Makers & Design
639,639,fba_fulfillment_by_amazon,E-commerce,Business
640,640,drupal_websites,E-commerce,Business
641,641,ecommerce_marketing,E-commerce,Business
642,642,ebay_seller,E-commerce,Business
643,643,ecommerce_workshops,E-commerce,Business
644,644,considering_an_online_ecommerce_retail_store?,E-commerce,Business
645,645,etsy_sellers,E-commerce,Business
646,646,magento_designers,E-commerce,Business
647,647,e-commerce_business,E-commerce,Business
648,648,drupal_designers,E-commerce,Business
649,649,email_marketing_2.0,E-commerce,Business
650,650,amazon_seller,E-commerce,Business
651,651,ebay,E-commerce,Business
652,652,ecommerce_&_social_media,E-commerce,Business
653,653,online_selling,E-commerce,Business
654,654,amazon.com,E-commerce,Business
655,655,work_at_home_ebay_sellers,E-commerce,Business
656,656,e-commerce,E-commerce,Business
657,657,amazon,E-commerce,Business
658,658,ebay_selling,E-commerce,Business
659,659,e-commerce_-_internet_marketing,E-commerce,Business
660,660,finding_wholesale_items_to_sell_on_ebay,E-commerce,Business
661,661,magento,E-commerce,Business
662,662,magento_developers,E-commerce,Business
663,663,demandware,E-commerce,Business
664,664,selling_on_ebay,E-commerce,Business
665,665,magento_meetups,E-commerce,Business
666,666,best_practices_for_high_performance_ecommerce,E-commerce,Business
667,667,selling_on_ebay_worldwide,E-commerce,Business
668,668,building_an_online_business,E-commerce,Business
669,669,email_marketing_(ecommerce),E-commerce,Business
670,670,seo_for_magento,E-commerce,Business
671,671,amazon_mastermind_selling,E-commerce,Business
672,672,amazon_fba,E-commerce,Business
673,673,magento_enterprise,E-commerce,Business
674,674,private_label_product,E-commerce,Business
675,675,starting_an_e-commerce_bus,E-commerce,Business
676,676,selling_on_amazon,E-commerce,Business
677,677,what_ecommerce_platform_do_you_use?,E-commerce,Business
678,678,manufacturers_&_ecommerce,E-commerce,Business
679,679,how_to_sell_on_ebay,E-commerce,Business
680,680,online_retailers,E-commerce,Business
681,681,internet_retail,E-commerce,Business
682,682,ecommerce_technology,E-commerce,Business
683,683,sem_for_magento,E-commerce,Business
684,684,maker_innovation_ecosystem,Makers,Makers & Design
685,685,open_standards,Makers,Makers & Design
686,686,creative_coding,Makers,Makers & Design
687,687,maker_faire,Makers,Makers & Design
688,688,raspberrypi,Makers,Makers & Design
689,689,laser_cutting,Makers,Makers & Design
690,690,electronics_technology,Makers,Makers & Design
691,691,citizen_science,Makers,Makers & Design
692,692,synthesizer,Makers,Makers & Design
693,693,sustainable_cities,Makers,Makers & Design
694,694,wireless_communications,Makers,Makers & Design
695,695,cnc_routing_and_machining,Makers,Makers & Design
696,696,handmade_crafts,Makers,Makers & Design
697,697,google_glass,Makers,Makers & Design
698,698,hackspaces,Makers,Makers & Design
699,699,diy_revolution,Makers,Makers & Design
700,700,smartwatches,Makers,Makers & Design
701,701,industrial_internet_of_things,Makers,Makers & Design
702,702,electronics_as_a_hobby,Makers,Makers & Design
703,703,wireless,Makers,Makers & Design
704,704,wireless_sensor_networks,Makers,Makers & Design
705,705,microcontroler_and_electronics_designers,Makers,Makers & Design
706,706,embedded_linux,Makers,Makers & Design
707,707,product_prototyping,Makers,Makers & Design
708,708,hobby_electronics,Makers,Makers & Design
709,709,smart_city,Makers,Makers & Design
710,710,electrical_engineering,Makers,Makers & Design
711,711,hack,Makers,Makers & Design
712,712,beacons,Makers,Makers & Design
713,713,apps_for_smart_cities,Makers,Makers & Design
714,714,iot_security,Makers,Makers & Design
715,715,bluetooth_low_energy,MIXED_31,MIXED
716,716,music_industry,MIXED_31,MIXED
717,717,christian_business_owners,MIXED_31,MIXED
718,718,public_speaking,MIXED_31,MIXED
719,719,embracing_diversity,MIXED_31,MIXED
720,720,installing_ruby_on_rails,MIXED_31,MIXED
721,721,musicians,MIXED_31,MIXED
722,722,jesus_christ,MIXED_31,MIXED
723,723,creative_wrting,MIXED_31,MIXED
724,724,c++_programming,MIXED_31,MIXED
725,725,dining_out,MIXED_31,MIXED
726,726,leadership_development,MIXED_31,MIXED
727,727,transformation,MIXED_31,MIXED
728,728,audio_engineering,MIXED_31,MIXED
729,729,self_tracking,MIXED_31,MIXED
730,730,best_practices_in_it/web_solutions_design_and_dev,MIXED_31,MIXED
731,731,business_development,MIXED_31,MIXED
732,732,singles,MIXED_31,MIXED
733,733,inclusive_&_diverse,MIXED_31,MIXED
734,734,adobe_user_group,MIXED_31,MIXED
735,735,computer_club,MIXED_31,MIXED
736,736,fear_of_public_speaking,MIXED_31,MIXED
737,737,amateur_radio,MIXED_31,MIXED
738,738,christian_ministry,MIXED_31,MIXED
739,739,physical_computing,MIXED_31,MIXED
740,740,internet_talk_radio,MIXED_31,MIXED
741,741,girl_develop_it,MIXED_31,MIXED
742,742,software_engineers,MIXED_31,MIXED
743,743,radio_broadcasting_&_production,MIXED_31,MIXED
744,744,elearning,MIXED_31,MIXED
745,745,human_rights,MIXED_31,MIXED
746,746,transmedia_production,MIXED_31,MIXED
747,747,retro_computers,MIXED_31,MIXED
748,748,technologists,MIXED_31,MIXED
749,749,adventure,MIXED_31,MIXED
750,750,black_women,MIXED_31,MIXED
751,751,voip_and_technology,MIXED_31,MIXED
752,752,third_sector,MIXED_31,MIXED
753,753,presentations,MIXED_31,MIXED
754,754,computer_geeks,MIXED_31,MIXED
755,755,storytelling_podcasts,MIXED_31,MIXED
756,756,climate_change_solutions,MIXED_31,MIXED
757,757,comedy,MIXED_31,MIXED
758,758,fun_times,MIXED_31,MIXED
759,759,social_technology,MIXED_31,MIXED
760,760,computer_training,MIXED_31,MIXED
761,761,cosplay,MIXED_31,MIXED
762,762,black_professionals,MIXED_31,MIXED
763,763,technology_networking,MIXED_31,MIXED
764,764,social_media_for_social_change,MIXED_31,MIXED
765,765,transmedia_storytelling_&_publishing,MIXED_31,MIXED
766,766,sinatra_ruby_framework,MIXED_31,MIXED
767,767,multiplatform,MIXED_31,MIXED
768,768,belfast,MIXED_31,MIXED
769,769,work_at_home,MIXED_31,MIXED
770,770,poker,MIXED_31,MIXED
771,771,end_poverty,MIXED_31,MIXED
772,772,outdoors,MIXED_31,MIXED
773,773,ibeacon,MIXED_31,MIXED
774,774,youth,MIXED_31,MIXED
775,775,parents,MIXED_31,MIXED
776,776,funding,Data types & mediums,Data Science
777,777,gpu_programming,Data types & mediums,Data Science
778,778,geolocation,Data types & mediums,Data Science
779,779,owl,Data types & mediums,Data Science
780,780,ontology,Data types & mediums,Data Science
781,781,geospatial_technologies,Data types & mediums,Data Science
782,782,oracle_big_data_appliance,Data types & mediums,Data Science
783,783,social_crm,Data types & mediums,Data Science
784,784,technology_and_crisis_response,Data types & mediums,Data Science
785,785,computer_vision_applications,Data types & mediums,Data Science
786,786,financial_engineering,Data types & mediums,Data Science
787,787,esri,Data types & mediums,Data Science
788,788,crisismapping,Data types & mediums,Data Science
789,789,scientific_computing,Data types & mediums,Data Science
790,790,avinash_kaushik,Data types & mediums,Data Science
791,791,data_architecture,Data types & mediums,Data Science
792,792,geospatial,Data types & mediums,Data Science
793,793,reputation_management,Data types & mediums,Data Science
794,794,spreadsheets,Data types & mediums,Data Science
795,795,postgresql_and_open_source_projects,Data types & mediums,Data Science
796,796,belief_networks,Data types & mediums,Data Science
797,797,excel,Data types & mediums,Data Science
798,798,introduction_to_functional_programming_in_r,Data types & mediums,Data Science
799,799,microsoft_excel_vba,Data types & mediums,Data Science
800,800,digital_rights_management,Data types & mediums,Data Science
801,801,gpu,Data types & mediums,Data Science
802,802,trading_with_automated_trading_systems,Data types & mediums,Data Science
803,803,spatial_data,Data types & mediums,Data Science
804,804,rdf,Data types & mediums,Data Science
805,805,public_health,Data types & mediums,Data Science
806,806,information_dashboard,Data types & mediums,Data Science
807,807,ict:_information_communications_technology,Data types & mediums,Data Science
808,808,tableau,Data types & mediums,Data Science
809,809,algorithms_and_computational_theory,Data types & mediums,Data Science
810,810,data_governance,Data types & mediums,Data Science
811,811,mapping,Data types & mediums,Data Science
812,812,database_integration_&_migrations,Data types & mediums,Data Science
813,813,data_security,Data types & mediums,Data Science
814,814,application_programming_interface,Data types & mediums,Data Science
815,815,infographics,Data types & mediums,Data Science
816,816,enterprise_nosql,Data types & mediums,Data Science
817,817,microsoft_excel,Data types & mediums,Data Science
818,818,taxonomy,Data types & mediums,Data Science
819,819,data_science_&_business_architecture,Data types & mediums,Data Science
820,820,geographic_information_systems:_gis,Data types & mediums,Data Science
821,821,information_governance,Data types & mediums,Data Science
822,822,webtrends,Data types & mediums,Data Science
823,823,ibm,Data types & mediums,Data Science
824,824,web_api_design,Data types & mediums,Data Science
825,825,supply_chain_management,Data types & mediums,Data Science
826,826,probabilistic_graphical_models,Data types & mediums,Data Science
827,827,kong,Data types & mediums,Data Science
828,828,semantic_web,Data types & mediums,Data Science
829,829,web_mapping,Data types & mediums,Data Science
830,830,openstreetmap,Data types & mediums,Data Science
831,831,metadata,Data types & mediums,Data Science
832,832,automated_trading,Data types & mediums,Data Science
833,833,messaging_systems,Data types & mediums,Data Science
834,834,sharepoint_technologies,Data types & mediums,Data Science
835,835,b2b_networking,Data types & mediums,Data Science
836,836,governance,Data types & mediums,Data Science
837,837,omniture,Data types & mediums,Data Science
838,838,historic_locations_and_people,MIXED_1,MIXED
839,839,online_learning,MIXED_1,MIXED
840,840,legal_networking,MIXED_1,MIXED
841,841,ios_accessibility,MIXED_1,MIXED
842,842,business_applications_for_sharepoint,MIXED_1,MIXED
843,843,open_network_for_docker,MIXED_1,MIXED
844,844,adobe_cq5,MIXED_1,MIXED
845,845,aerial_videography,MIXED_1,MIXED
846,846,alfresco,MIXED_1,MIXED
847,847,coursera.org,MIXED_1,MIXED
848,848,e-learning_systems,MIXED_1,MIXED
849,849,drone,MIXED_1,MIXED
850,850,voip,MIXED_1,MIXED
851,851,enterprise_content_management_ecm,MIXED_1,MIXED
852,852,mobility,MIXED_1,MIXED
853,853,recruiting,MIXED_1,MIXED
854,854,christian_social,MIXED_1,MIXED
855,855,aerial_photography,MIXED_1,MIXED
856,856,blackberry_development,MIXED_1,MIXED
857,857,blackberry,MIXED_1,MIXED
858,858,building_blackberry_apps_with_titanium,MIXED_1,MIXED
859,859,online_reputation_management,MIXED_1,MIXED
860,860,test_group,MIXED_1,MIXED
861,861,cartography,MIXED_1,MIXED
862,862,network_virtualization,MIXED_1,MIXED
863,863,human_resources,MIXED_1,MIXED
864,864,multi-rotor_aircraft,MIXED_1,MIXED
865,865,rc_planes:_remote_controlled,MIXED_1,MIXED
866,866,legal,MIXED_1,MIXED
867,867,museum,MIXED_1,MIXED
868,868,new_urbanism,MIXED_1,MIXED
869,869,google_tv,MIXED_1,MIXED
870,870,adobe_creative_suite,MIXED_1,MIXED
871,871,maps,MIXED_1,MIXED
872,872,blackberry_application_development,MIXED_1,MIXED
873,873,sharepoint_professionals,MIXED_1,MIXED
874,874,content_delivery,MIXED_1,MIXED
875,875,blackberry_java_development,MIXED_1,MIXED
876,876,telecommunications_industry,MIXED_1,MIXED
877,877,blackberry_developers_&_applications,MIXED_1,MIXED
878,878,workflow_application,MIXED_1,MIXED
879,879,over_60+_social_club,MIXED_1,MIXED
880,880,crx,MIXED_1,MIXED
881,881,b2b,MIXED_1,MIXED
882,882,api_documentation,MIXED_1,MIXED
883,883,zachman,MIXED_1,MIXED
884,884,windows_8,MIXED_1,MIXED
885,885,radio_control_flying,MIXED_1,MIXED
886,886,bpm,MIXED_1,MIXED
887,887,recreational_sports,MIXED_1,MIXED
888,888,unmanned_vehicles,MIXED_1,MIXED
889,889,archaeology,MIXED_1,MIXED
890,890,high-tech_professional,MIXED_1,MIXED
891,891,history,MIXED_1,MIXED
892,892,graphic_design_and_print_production,MIXED_1,MIXED
893,893,sharepoint_business_development,MIXED_1,MIXED
894,894,ip_telephony,MIXED_1,MIXED
895,895,business_process,MIXED_1,MIXED
896,896,organisational_change,MIXED_1,MIXED
897,897,sharepoint_administrators,MIXED_1,MIXED
898,898,windows_phone_8_development,MIXED_1,MIXED
899,899,socially_responsible_business,MIXED_1,MIXED
900,900,geography,MIXED_1,MIXED
901,901,google_maps,MIXED_1,MIXED
902,902,security_devices,MIXED_1,MIXED
903,903,windows_8_development,MIXED_1,MIXED
904,904,insurance_professionals,MIXED_1,MIXED
905,905,windows_phone_developers,MIXED_1,MIXED
906,906,e-learning,MIXED_1,MIXED
907,907,seniors,MIXED_1,MIXED
908,908,adobe_experience_manager,MIXED_1,MIXED
909,909,economics,MIXED_1,MIXED
910,910,culture,MIXED_1,MIXED
911,911,social_issues,MIXED_1,MIXED
912,912,enterprise_business_architecture,MIXED_1,MIXED
913,913,sharepoint_architecture,MIXED_1,MIXED
914,914,insurance_agents,MIXED_1,MIXED
915,915,insurance,MIXED_1,MIXED
916,916,the_quantified_self,MIXED_1,MIXED
917,917,mobile_learning,MIXED_1,MIXED
918,918,fpv,MIXED_1,MIXED
919,919,bpmn,MIXED_1,MIXED
920,920,conscious_business,MIXED_1,MIXED
921,921,business_process_management_systems,MIXED_1,MIXED
922,922,games_development,MIXED_1,MIXED
923,923,moocs,MIXED_1,MIXED
924,924,local_history,MIXED_1,MIXED
925,925,blackberry_10_development,MIXED_1,MIXED
926,926,developer,MIXED_1,MIXED
927,927,workflow_design,MIXED_1,MIXED
928,928,podcasting_conversation,MIXED_1,MIXED
929,929,happiness,MIXED_1,MIXED
930,930,innovation_&_clean_tech,MIXED_1,MIXED
931,931,pharmaceutical_industry,MIXED_1,MIXED
932,932,qsmap,MIXED_1,MIXED
933,933,team_building,MIXED_1,MIXED
934,934,stategic_hr,MIXED_1,MIXED
935,935,behaviour_change,MIXED_1,MIXED
936,936,organisational_culture,MIXED_1,MIXED
937,937,adobe_aem,MIXED_1,MIXED
938,938,adobe_cq,MIXED_1,MIXED
939,939,windows_8_metro_app_development,MIXED_1,MIXED
940,940,gis,MIXED_1,MIXED
941,941,healthcare,MIXED_1,MIXED
942,942,b2b_content_marketing,MIXED_1,MIXED
943,943,seniors_social,MIXED_1,MIXED
944,944,telecommunications_pros,MIXED_1,MIXED
945,945,apache_sling,MIXED_1,MIXED
946,946,automotive,MIXED_1,MIXED
947,947,business_process_automation,MIXED_1,MIXED
948,948,blackberry_apps,MIXED_1,MIXED
949,949,website_traffic,MIXED_1,MIXED
950,950,aws_s3,Cloud computing,Cloud Computing
951,951,amazon_web_services,Cloud computing,Cloud Computing
952,952,aws_programming_and_tools,Cloud computing,Cloud Computing
953,953,aws_design_implementation_and_servicing,Cloud computing,Cloud Computing
954,954,redhat_-_openstack,Cloud computing,Cloud Computing
955,955,real_life_uses_of_aws_and_cloud_servers,Cloud computing,Cloud Computing
956,956,hpc_programming,Cloud computing,Cloud Computing
957,957,storage,Cloud computing,Cloud Computing
958,958,cloud_storage,Cloud computing,Cloud Computing
959,959,cloud_to_cloud_itegration,Cloud computing,Cloud Computing
960,960,data_storage,Cloud computing,Cloud Computing
961,961,building_private_cloud_with_openstack,Cloud computing,Cloud Computing
962,962,software_defined_networking,Cloud computing,Cloud Computing
963,963,microsoft_technology,Cloud computing,Cloud Computing
964,964,network_design,Cloud computing,Cloud Computing
965,965,ec2,Cloud computing,Cloud Computing
966,966,sdn,Cloud computing,Cloud Computing
967,967,it_infrastructure,Cloud computing,Cloud Computing
968,968,paas_(platform_as_a_service),Cloud computing,Cloud Computing
969,969,microsoft_azure,Cloud computing,Cloud Computing
970,970,openshift,Cloud computing,Cloud Computing
971,971,crm,Cloud computing,Cloud Computing
972,972,apex,Cloud computing,Cloud Computing
973,973,paas:_platform_as_a_service,Cloud computing,Cloud Computing
974,974,enterprise_software,Cloud computing,Cloud Computing
975,975,iaas_(infrastructure_as_a_service),Cloud computing,Cloud Computing
976,976,cloud_computing,Cloud computing,Cloud Computing
977,977,force.com,Cloud computing,Cloud Computing
978,978,network_management_and_monitoring,Cloud computing,Cloud Computing
979,979,red_hat,Cloud computing,Cloud Computing
980,980,cloud_foundry,Cloud computing,Cloud Computing
981,981,salesforce.com_developers,Cloud computing,Cloud Computing
982,982,apache_mesos,Cloud computing,Cloud Computing
983,983,heroku,Cloud computing,Cloud Computing
984,984,cisco_systems,Cloud computing,Cloud Computing
985,985,virtualization,Cloud computing,Cloud Computing
986,986,salesforce.com,Cloud computing,Cloud Computing
987,987,saas_(software_as_a_service),Cloud computing,Cloud Computing
988,988,microsoft,Cloud computing,Cloud Computing
989,989,windows_azure_platform,Cloud computing,Cloud Computing
990,990,the_cloud,Cloud computing,Cloud Computing
991,991,aws,Cloud computing,Cloud Computing
992,992,private_cloud,Cloud computing,Cloud Computing
993,993,board_games,Immersive,New technologies
994,994,human-computer_interaction,Immersive,New technologies
995,995,"game_design,_game_modding,_3d_modeling",Immersive,New technologies
996,996,mixed_reality,Immersive,New technologies
997,997,transmedia,Immersive,New technologies
998,998,unity,Immersive,New technologies
999,999,unity_3d_developers,Immersive,New technologies
1000,1000,texturing,Immersive,New technologies
1001,1001,iphone_game_development,Immersive,New technologies
1002,1002,video_and_computer_animation,Immersive,New technologies
1003,1003,game_design,Immersive,New technologies
1004,1004,game_development,Immersive,New technologies
1005,1005,video_game_design,Immersive,New technologies
1006,1006,unity_game_engine,Immersive,New technologies
1007,1007,gaming,Immersive,New technologies
1008,1008,social_augmented_reality,Immersive,New technologies
1009,1009,unity_3d_artists,Immersive,New technologies
1010,1010,game_production,Immersive,New technologies
1011,1011,social_game_developers,Immersive,New technologies
1012,1012,video_game_development,Immersive,New technologies
1013,1013,the_future_of_video_games,Immersive,New technologies
1014,1014,video_game_writing,Immersive,New technologies
1015,1015,enterprise_ar/mr/vr,Immersive,New technologies
1016,1016,indie_games,Immersive,New technologies
1017,1017,vr_glasses,Immersive,New technologies
1018,1018,game_programming,Immersive,New technologies
1019,1019,virtual_worlds,Immersive,New technologies
1020,1020,virtual_reality,Immersive,New technologies
1021,1021,video_game_entrepreneurs,Immersive,New technologies
1022,1022,oculus_rift,Immersive,New technologies
1023,1023,hololens,Immersive,New technologies
1024,1024,3d_gaming,Immersive,New technologies
1025,1025,ux_in_vr,Immersive,New technologies
1026,1026,independent_game_development,Immersive,New technologies
1027,1027,mobile_game_development,Immersive,New technologies
1028,1028,stereoscopic_equipment_and_methods,Immersive,New technologies
1029,1029,unreal_engine,Immersive,New technologies
1030,1030,pixologic_zbrush,Immersive,New technologies
1031,1031,htc_vive,Immersive,New technologies
1032,1032,vr,Immersive,New technologies
1033,1033,unity_3d,Immersive,New technologies
1034,1034,virtual_world,Immersive,New technologies
1035,1035,vfx,Immersive,New technologies
1036,1036,google_cardboard,Immersive,New technologies
1037,1037,windows_holographic,Immersive,New technologies
1038,1038,game_art,Immersive,New technologies
1039,1039,video_games,Immersive,New technologies
1040,1040,video_game_developers,Immersive,New technologies
1041,1041,rendering,Immersive,New technologies
1042,1042,augmented_reality,Immersive,New technologies
1043,1043,immersive_tech,Immersive,New technologies
1044,1044,games,Immersive,New technologies
1045,1045,pc_gaming,Immersive,New technologies
1046,1046,webvr,Immersive,New technologies
1047,1047,mobile_games,Immersive,New technologies
1048,1048,autodesk_3ds_max,Immersive,New technologies
1049,1049,libertarian,Fintech,New technologies
1050,1050,payment_systems,Fintech,New technologies
1051,1051,fintech_evolution,Fintech,New technologies
1052,1052,decentralization,Fintech,New technologies
1053,1053,decentralized_ledger_technology_(dlt),Fintech,New technologies
1054,1054,smart_contracts,Fintech,New technologies
1055,1055,financial_services,Fintech,New technologies
1056,1056,crypto-anarchy,Fintech,New technologies
1057,1057,digital_currency,Fintech,New technologies
1058,1058,mobile_payment,Fintech,New technologies
1059,1059,privacy_and_freedom,Fintech,New technologies
1060,1060,alternative_currency,Fintech,New technologies
1061,1061,ethereum,Fintech,New technologies
1062,1062,cryptography,Fintech,New technologies
1063,1063,financial,Fintech,New technologies
1064,1064,lpwan,Fintech,New technologies
1065,1065,altcoin,Fintech,New technologies
1066,1066,cryptoequity,Fintech,New technologies
1067,1067,financial_education,Fintech,New technologies
1068,1068,supply_chain_performance_&_kpis,Fintech,New technologies
1069,1069,bitcoin,Fintech,New technologies
1070,1070,how_to_safely_store_your_bitcoin,Fintech,New technologies
1071,1071,peer2peer,Fintech,New technologies
1072,1072,blockchain,Fintech,New technologies
1073,1073,distributed_ledger,Fintech,New technologies
1074,1074,banking,Fintech,New technologies
1075,1075,money,Fintech,New technologies
1076,1076,finance,Fintech,New technologies
1077,1077,financial_technology,Fintech,New technologies
1078,1078,hyperledger,Fintech,New technologies
1079,1079,supply_chain_strategy,Fintech,New technologies
1080,1080,virtual_currency,Fintech,New technologies
1081,1081,finance_professionals,Fintech,New technologies
1082,1082,smart_property,Fintech,New technologies
1083,1083,payments,Fintech,New technologies
1084,1084,blockchain_security,Fintech,New technologies
1085,1085,bitcoin_miners,Fintech,New technologies
1086,1086,automate_supply_chain_operations,Fintech,New technologies
1087,1087,decentralized_systems,Fintech,New technologies
1088,1088,fintech,Fintech,New technologies
1089,1089,how_to_invest_in_bitcoin,Fintech,New technologies
1090,1090,bitcoin_security,Fintech,New technologies
1091,1091,financial_innovation,Fintech,New technologies
1092,1092,cryptocurrency,Fintech,New technologies
1093,1093,women_in_blockchain,Fintech,New technologies
1094,1094,digital_technologies,Fintech,New technologies
1095,1095,what_is_bitcoin,Fintech,New technologies
1096,1096,ux_and_sustainable_web_design,Design (UI/UX),Makers & Design
1097,1097,ux_creatives,Design (UI/UX),Makers & Design
1098,1098,ui_design,Design (UI/UX),Makers & Design
1099,1099,behavioural_economics,Design (UI/UX),Makers & Design
1100,1100,user_interface_design,Design (UI/UX),Makers & Design
1101,1101,user_experience_optimization,Design (UI/UX),Makers & Design
1102,1102,ux_strategy,Design (UI/UX),Makers & Design
1103,1103,wcag,Design (UI/UX),Makers & Design
1104,1104,mobile_user_experience,Design (UI/UX),Makers & Design
1105,1105,ux_/_ui_design,Design (UI/UX),Makers & Design
1106,1106,user_experience_research,Design (UI/UX),Makers & Design
1107,1107,ux_technology,Design (UI/UX),Makers & Design
1108,1108,ux/ui,Design (UI/UX),Makers & Design
1109,1109,customer_satisfaction,Design (UI/UX),Makers & Design
1110,1110,customer_experience,Design (UI/UX),Makers & Design
1111,1111,user_testing,Design (UI/UX),Makers & Design
1112,1112,strategy,Design (UI/UX),Makers & Design
1113,1113,service_design,Design (UI/UX),Makers & Design
1114,1114,design_strategy,Design (UI/UX),Makers & Design
1115,1115,ui/ux_design,Design (UI/UX),Makers & Design
1116,1116,user_experience,Design (UI/UX),Makers & Design
1117,1117,usability,Design (UI/UX),Makers & Design
1118,1118,user_experience_practices,Design (UI/UX),Makers & Design
1119,1119,lean_ux,Design (UI/UX),Makers & Design
1120,1120,ux_design,Design (UI/UX),Makers & Design
1121,1121,experience_design,Design (UI/UX),Makers & Design
1122,1122,user_research,Design (UI/UX),Makers & Design
1123,1123,user_experience_design,Design (UI/UX),Makers & Design
1124,1124,digital_design,Design (UI/UX),Makers & Design
1125,1125,ui/ux,Design (UI/UX),Makers & Design
1126,1126,ux_research,Design (UI/UX),Makers & Design
1127,1127,corporate_social_responsibility,Self-improvement & Entrepreneurship,Business
1128,1128,organization_development,Self-improvement & Entrepreneurship,Business
1129,1129,start-up,Self-improvement & Entrepreneurship,Business
1130,1130,angel_investors,Self-improvement & Entrepreneurship,Business
1131,1131,helping_non-profits,Self-improvement & Entrepreneurship,Business
1132,1132,successful_startup_founders,Self-improvement & Entrepreneurship,Business
1133,1133,coworking,Self-improvement & Entrepreneurship,Business
1134,1134,small_business_networking,Self-improvement & Entrepreneurship,Business
1135,1135,latin_america,Self-improvement & Entrepreneurship,Business
1136,1136,computing,Self-improvement & Entrepreneurship,Business
1137,1137,self_exploration,Self-improvement & Entrepreneurship,Business
1138,1138,clean_technology,Self-improvement & Entrepreneurship,Business
1139,1139,seed_funding,Self-improvement & Entrepreneurship,Business
1140,1140,cross_mentoring_with_expert_ceo_business_owners,Self-improvement & Entrepreneurship,Business
1141,1141,university_students,Self-improvement & Entrepreneurship,Business
1142,1142,small_business_technology,Self-improvement & Entrepreneurship,Business
1143,1143,outsourcing,Self-improvement & Entrepreneurship,Business
1144,1144,start_a_business,Self-improvement & Entrepreneurship,Business
1145,1145,making_money_with_rental_property,Self-improvement & Entrepreneurship,Business
1146,1146,startup_weekend,Self-improvement & Entrepreneurship,Business
1147,1147,legal_professionals,Self-improvement & Entrepreneurship,Business
1148,1148,fitness,Self-improvement & Entrepreneurship,Business
1149,1149,internet_technology_professionals_&_startups,Self-improvement & Entrepreneurship,Business
1150,1150,social_movements,Self-improvement & Entrepreneurship,Business
1151,1151,brainstorming_ideas,Self-improvement & Entrepreneurship,Business
1152,1152,charity,Self-improvement & Entrepreneurship,Business
